"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Africa","UGA","Uganda","Rubanda","1.11","1.26","1.47","Pessimistic"
"Africa","UGA","Uganda","Rubirizi","2.04","2.09","2.15","Pessimistic"
"Africa","UGA","Uganda","Rukungiri","2.02","2.08","2.14","Pessimistic"
"Africa","UGA","Uganda","Serere","3.7","3.82","3.94","Pessimistic"
"Africa","UGA","Uganda","Sheema","2.21","2.27","2.33","Pessimistic"
"Africa","UGA","Uganda","Sironko","2.74","2.82","2.91","Pessimistic"
"Africa","UGA","Uganda","Soroti","5.53","5.71","5.9","Pessimistic"
"Africa","UGA","Uganda","Ssembabule","2.36","2.43","2.5","Pessimistic"
"Africa","UGA","Uganda","Tororo","4.16","4.28","4.41","Pessimistic"
"Africa","UGA","Uganda","Wakiso","2.02","2.08","2.14","Pessimistic"
"Africa","UGA","Uganda","Yumbe","2.28","2.34","2.41","Pessimistic"
"Africa","UGA","Uganda","Zombo","5.37","5.55","5.74","Pessimistic"
"Africa","ZAF","South Africa","Eastern Cape","1.79","2.27","3.08","Pessimistic"
"Africa","ZAF","South Africa","Free State","1.79","2.27","3.08","Pessimistic"
"Africa","ZAF","South Africa","Gauteng","1.79","2.27","3.08","Pessimistic"
"Africa","ZAF","South Africa","KwaZulu-Natal","1.79","2.27","3.08","Pessimistic"
"Africa","ZAF","South Africa","Limpopo","1.79","2.27","3.09","Pessimistic"
"Africa","ZAF","South Africa","Mpumalanga","1.79","2.27","3.09","Pessimistic"
"Africa","ZAF","South Africa","North West","1.79","2.27","3.08","Pessimistic"
"Africa","ZAF","South Africa","Northern Cape","1.79","2.27","3.08","Pessimistic"
"Africa","ZAF","South Africa","Western Cape","1.79","2.27","3.08","Pessimistic"
"Africa","ZMB","Zambia","Central","1.73","1.77","1.82","Pessimistic"
"Africa","ZMB","Zambia","Copperbelt","1.12","1.15","1.18","Pessimistic"
"Africa","ZMB","Zambia","Eastern","1.85","1.9","1.94","Pessimistic"
"Africa","ZMB","Zambia","Luapula","8.58","8.89","9.22","Pessimistic"
"Africa","ZMB","Zambia","Lusaka","1.11","1.14","1.18","Pessimistic"
"Africa","ZMB","Zambia","Muchinga","1.92","1.97","2.02","Pessimistic"
"Africa","ZMB","Zambia","North-Western","1.83","1.87","1.92","Pessimistic"
"Africa","ZMB","Zambia","Northern","3.24","3.34","3.44","Pessimistic"
"Africa","ZMB","Zambia","Southern","1.33","1.37","1.4","Pessimistic"
"Africa","ZMB","Zambia","Western","1.52","1.55","1.59","Pessimistic"
"Africa","ZWE","Zimbabwe","Bulawayo","1.44","1.73","2.19","Pessimistic"
"Africa","ZWE","Zimbabwe","Harare","1.44","1.74","2.2","Pessimistic"
"Africa","ZWE","Zimbabwe","Manicaland","1.63","1.75","1.9","Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland Central","1.65","1.78","1.93","Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland East","1.58","1.75","1.96","Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland West","1.63","1.75","1.9","Pessimistic"
"Africa","ZWE","Zimbabwe","Masvingo","1.44","1.74","2.21","Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland North","1.51","1.74","2.07","Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland South","1.44","1.74","2.19","Pessimistic"
"Africa","ZWE","Zimbabwe","Midlands","1.44","1.74","2.2","Pessimistic"
"Americas","BRA","Brazil","Acre","3.34","5.05","10.29","Pessimistic"
"Americas","BRA","Brazil","Alagoas","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Amapa","3.34","5.04","10.25","Pessimistic"
"Americas","BRA","Brazil","Amazonas","3.34","5.04","10.26","Pessimistic"
"Americas","BRA","Brazil","Bahia","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Ceara","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Distrito Federal","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Espirito Santo","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Goias","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Maranhao","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Mato Grosso","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Mato Grosso do Sul","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Minas Gerais","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Para","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Paraiba","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Parana","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Pernambuco","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Piaui","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Rio Grande do Norte","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Rio Grande do Sul","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Rio de Janeiro","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Rondonia","3.34","5.04","10.25","Pessimistic"
"Americas","BRA","Brazil","Roraima","3.34","5.04","10.25","Pessimistic"
"Americas","BRA","Brazil","Santa Catarina","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Sao Paulo","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Sergipe","3.34","5.04","10.24","Pessimistic"
"Americas","BRA","Brazil","Tocantins","3.34","5.04","10.24","Pessimistic"
"Americas","COL","Colombia","Amazonas","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Antioquia","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Arauca","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Archipielago De San Andres, Providencia Y Santa Catalina","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Atlantico","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Bolivar","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Boyaca","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Caldas","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Caqueta","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Casanare","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Cauca","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Cesar","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Choco","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Cordoba","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Cundinamarca","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Guainia","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Guaviare","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Huila","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","La Guajira","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Magdalena","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Meta","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Narino","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Norte De Santander","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Putumayo","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Quindio","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Risaralda","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Santander","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Sata Fe De Bogota D.c.","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Sucre","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Tolima","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Valle Del Cauca","3.14","4.64","8.87","Pessimistic"
"Americas","COL","Colombia","Vaupes","3.14","4.64","8.86","Pessimistic"
"Americas","COL","Colombia","Vichada","3.14","4.64","8.86","Pessimistic"
"Americas","DOM","Dominican Republic","Region Cibao Nordeste","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Cibao Noroeste","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Cibao Norte","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Cibao Sur","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region El Valle","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Enriquillo","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Higuamo","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Ozama O Metropolitana","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Valdesia","2.18","2.89","4.28","Pessimistic"
"Americas","DOM","Dominican Republic","Region Yuma","2.18","2.89","4.28","Pessimistic"
"Americas","ECU","Ecuador","Azuay","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Bolivar","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Canar","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Carchi","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Chimborazo","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Cotopaxi","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","El Oro","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Esmeraldas","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Galapagos","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Guayas","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Imbabura","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Loja","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Los Rios","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Manabi","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Morona Santiago","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Napo","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Orellana","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Pastaza","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Pichincha","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Santa Elena","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Santo Domingo de los Tsachilas","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Sucumbios","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Tungurahua","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Zamora Chinchipe","1.88","2.38","3.27","Pessimistic"
"Americas","ECU","Ecuador","Zona No Delimitada","1.88","2.38","3.27","Pessimistic"
"Americas","GUY","Guyana","Barima/Waini (Region n1)","2.95","4.31","8","Pessimistic"
"Americas","GUY","Guyana","Cuyuni/Mazaruni (Region n7)","2.95","4.31","8","Pessimistic"
"Americas","GUY","Guyana","Demerara/Mahaica (Region n4)","2.95","4.31","8.01","Pessimistic"
"Americas","GUY","Guyana","East Berbice/Corentyne (Region n6)","2.95","4.31","8","Pessimistic"
"Americas","GUY","Guyana","Essequibo Islands/West Demerara (Region n3)","2.95","4.32","8.03","Pessimistic"
"Americas","GUY","Guyana","Mahaica Berbice (Region n5)","2.95","4.31","8","Pessimistic"
"Americas","GUY","Guyana","Pomeroon/Supenaam (Region n2)","2.95","4.31","8.01","Pessimistic"
"Americas","GUY","Guyana","Potaro/Siparuni (Region n8)","2.95","4.31","8","Pessimistic"
"Americas","GUY","Guyana","Upper Demerara/Berbice (Region n10)","2.95","4.31","8","Pessimistic"
"Americas","GUY","Guyana","Upper Takutu/Upper Essequibo (Region n9)","2.95","4.31","8","Pessimistic"
"Americas","HND","Honduras","Atlantida","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Choluteca","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Colon","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Comayagua","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Copan","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Cortes","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","El Paraiso","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Francisco Morazan","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Gracias a Dios","3.36","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Intibuca","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Islas de La Bahia","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","La Paz","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Lempira","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Ocotepeque","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Olancho","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Santa Barbara","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Valle","3.35","5.23","11.88","Pessimistic"
"Americas","HND","Honduras","Yoro","3.35","5.23","11.88","Pessimistic"
"Americas","HTI","Haiti","Artibonite","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Centre","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Grande Anse","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Nippes","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Nord","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Nord Est","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Nord Ouest","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Ouest","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Sud","1.64","2.05","2.72","Pessimistic"
"Americas","HTI","Haiti","Sud-Est","1.64","2.05","2.72","Pessimistic"
"Americas","NIC","Nicaragua","Boaco","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Carazo","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Chinandega","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Chontales","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Esteli","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Granada","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Jinotega","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Lake Nicaragua","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Leon","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Madriz","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Managua","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Masaya","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Matagalpa","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Nueva Segovia","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Region Autonoma del Atlantico Norte","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Region Autonoma del Atlantico Sur","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Rio San Juan","1.98","2.55","3.59","Pessimistic"
"Americas","NIC","Nicaragua","Rivas","1.98","2.55","3.59","Pessimistic"
"Americas","PER","Peru","Amazonas","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Ancash","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Apurimac","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Arequipa","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Ayacucho","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Cajamarca","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Callao","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Cusco","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Huancavelica","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Huanuco","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Ica","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Junin","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","La Libertad","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Lake Titicaca","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Lambayeque","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Lima","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Loreto","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Madre De Dios","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Moquegua","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Pasco","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Piura","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Puno","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","San Martin","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Tacna","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Tumbes","1.91","2.44","3.36","Pessimistic"
"Americas","PER","Peru","Ucayali","1.91","2.44","3.36","Pessimistic"
"Americas","SUR","Suriname","Brokopondo","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Commewijne","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Coronie","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Marowijne","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Nickerie","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Para","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Paramaribo","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Saramacca","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Sipaliwini","2.12","2.75","3.94","Pessimistic"
"Americas","SUR","Suriname","Wanica","2.12","2.75","3.94","Pessimistic"
"Americas","VEN","Venezuela","Amazonas","3.64","4.82","7.12","Pessimistic"
"Americas","VEN","Venezuela","Anzoategui","3.24","4.8","9.32","Pessimistic"
"Americas","VEN","Venezuela","Apure","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Aragua","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Barinas","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Bolivar","4.58","5.22","6.07","Pessimistic"
"Americas","VEN","Venezuela","Carabobo","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Cojedes","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Delta Amacuro","3.58","4.81","7.35","Pessimistic"
"Americas","VEN","Venezuela","Distrito Federal","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Falcon","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Federal Dependencies","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Guarico","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Lara","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Merida","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Miranda","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Monagas","3.24","4.81","9.34","Pessimistic"
"Americas","VEN","Venezuela","Nueva Esparta","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Portuguesa","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Sucre","3.23","4.8","9.31","Pessimistic"
"Americas","VEN","Venezuela","Tachira","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Trujillo","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Vargas","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Yaracuy","3.23","4.8","9.3","Pessimistic"
"Americas","VEN","Venezuela","Zulia","3.23","4.8","9.3","Pessimistic"
"Asia","AFG","Afghanistan","Badakhshan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Badghis","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Baghlan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Balkh","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Bamyan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Daykundi","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Farah","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Faryab","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Ghazni","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Ghor","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Hilmand","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Hirat","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Jawzjan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Kabul","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Kandahar","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Kapisa","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Khost","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Kunar","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Kunduz","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Laghman","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Logar","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Nangarhar","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Nimroz","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Nuristan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Paktika","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Paktya","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Panjsher","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Parwan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Samangan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Sar-e-Pul","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Takhar","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Uruzgan","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Wardak","2.19","2.91","4.33","Pessimistic"
"Asia","AFG","Afghanistan","Zabul","2.19","2.91","4.33","Pessimistic"
"Asia","BGD","Bangladesh","Barisal","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Chittagong","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Dhaka","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Khulna","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Mymensingh","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Rajshahi","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Rangpur","1.7","2.14","2.89","Pessimistic"
"Asia","BGD","Bangladesh","Sylhet","1.7","2.14","2.89","Pessimistic"
"Asia","BTN","Bhutan","Bumthang","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Chhukha","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Dagana","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Gasa","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Haa","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Lhuentse","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Monggar","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Paro","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Pemagatshel","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Punakha","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Samdrupjongkhar","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Samtse","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Sarpang","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Thimphu","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Trashigang","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Trashiyangtse","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Trongsa","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Tsirang","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Wangduephodrang","1.45","1.75","2.22","Pessimistic"
"Asia","BTN","Bhutan","Zhemgang","1.45","1.75","2.22","Pessimistic"
"Asia","IDN","Indonesia","Aceh","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Bali","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Bangka-Belitung","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Banten","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Bengkulu","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Gorontalo","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Irian Jaya Barat","2.15","2.82","4.07","Pessimistic"
"Asia","IDN","Indonesia","Jakarta Raya","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Jambi","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Jawa Barat","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Jawa Tengah","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Jawa Timur","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Kalimantan Barat","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Kalimantan Selatan","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Kalimantan Tengah","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Kalimantan Timur","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Kalimantan Utara","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Kepulauan Riau","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Lampung","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Maluku","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Maluku Utara","2.15","2.81","4.06","Pessimistic"
"Asia","IDN","Indonesia","Nusa Tenggara Barat","2.15","2.81","4.06","Pessimistic"
